City,State,Year,accommodation_food,admin_support,agriculture,arts_entertainment,construction,education,finance,healthcare,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale
Buckeye,AZ,2019,0.07692307692307693,-0.04,,0.0,0.1625,0.6,-0.03571428571428571,0.038461538461538464,0.1111111111111111,,0.1111111111111111,-0.25,0.19607843137254902,0.07692307692307693,0.1276595744680851,0.11594202898550725,0.2558139534883721,0.0,0.0625
Buford,GA,2019,0.11607142857142858,0.0963855421686747,,-0.06,0.0575,-0.024390243902439025,0.072,-0.0053475935828877,0.08,0.1,0.009708737864077669,,0.0782608695652174,-0.0169971671388102,0.0763888888888889,-0.00423728813559322,0.0875,,-0.014925373134328358
Burleson,TX,2019,0.041666666666666664,-0.016666666666666666,0.0,0.14285714285714285,0.07407407407407407,0.17647058823529413,0.045454545454545456,0.041176470588235294,0.058823529411764705,-0.2,0.08333333333333333,0.2857142857142857,0.06976744186046512,-0.009615384615384616,0.08108108108108109,0.04054054054054054,-0.1111111111111111,,-0.023809523809523808
Burlingame,CA,2019,0.04790419161676647,0.02586206896551724,,-0.09375,0.019230769230769232,0.02702702702702703,-0.017045454545454544,-0.004464285714285714,-0.028169014084507043,-0.1,-0.023809523809523808,,0.005714285714285714,0.03713527851458886,0.017241379310344827,0.0,0.0,,-0.03896103896103896
Burlington,NC,2019,-0.0048543689320388345,-0.011363636363636364,,0.0,0.05649717514124294,0.0,0.03968253968253968,0.003787878787878788,-0.037037037037037035,-0.06666666666666667,-0.03418803418803419,,-0.075,-0.019230769230769232,0.0,-0.016260162601626018,0.0425531914893617,0.0,0.07317073170731707
Burnet,TX,2019,0.07894736842105263,-0.1,,0.0,-0.03636363636363636,0.0,0.0,0.0,0.0,,-0.1111111111111111,-0.25,0.023809523809523808,-0.06451612903225806,-0.05263157894736842,-0.045454545454545456,0.0,,-0.2727272727272727
Burnsville,MN,2019,0.04838709677419355,0.04672897196261682,,-0.043478260869565216,0.09580838323353294,-0.10714285714285714,0.056074766355140186,-0.011278195488721804,-0.08823529411764706,-0.14285714285714285,0.0,,-0.017142857142857144,-0.019157088122605363,-0.016129032258064516,-0.031746031746031744,0.07317073170731707,0.0,-0.05291005291005291
Calistoga,CA,2019,0.0392156862745098,-0.07692307692307693,-0.16666666666666666,0.0,0.0,,0.0,-0.06666666666666667,,,0.0625,,0.0,0.0,0.0,-0.10344827586206896,,,-0.1
Calverton,NY,2019,0.2222222222222222,-0.047619047619047616,,-0.2857142857142857,0.02702702702702703,,0.0,0.09090909090909091,-0.25,0.0,0.14285714285714285,,0.0,0.14285714285714285,-0.1,-0.058823529411764705,0.0,,0.08333333333333333
Camarillo,CA,2019,-0.011049723756906077,0.0,0.16666666666666666,0.17777777777777778,0.06829268292682927,0.16129032258064516,-0.0078125,0.044585987261146494,-0.015625,-0.07142857142857142,-0.04964539007092199,,0.016483516483516484,0.0056179775280898875,0.014814814814814815,0.009230769230769232,0.02857142857142857,,-0.03225806451612903
Camas,WA,2019,0.0,0.0,,1.0,0.14736842105263157,-0.08333333333333333,-0.0196078431372549,0.0,0.3076923076923077,0.0,-0.0625,,-0.03508771929824561,0.0,0.2,0.029411764705882353,0.2,,0.1
Cambridge,MA,2019,0.07021276595744681,0.0,,0.14102564102564102,-0.08108108108108109,-0.029197080291970802,0.011904761904761904,0.05352112676056338,0.0430622009569378,-0.041666666666666664,0.0410958904109589,,-0.0469208211143695,0.10510204081632653,0.004608294930875576,-0.013440860215053764,0.35714285714285715,,-0.05357142857142857
Campbell,CA,2019,-0.059880239520958084,-0.10101010101010101,,0.045454545454545456,0.0,0.0,-0.07096774193548387,0.030456852791878174,-0.16666666666666666,0.0,-0.09375,,-0.004761904761904762,0.014534883720930232,0.042735042735042736,-0.016304347826086956,0.13333333333333333,,-0.05128205128205128
Canal Winchester,OH,2019,0.057692307692307696,0.023809523809523808,,-0.14285714285714285,0.0196078431372549,0.0,-0.08823529411764706,-0.028169014084507043,0.25,,0.0,,0.1891891891891892,0.09090909090909091,0.05405405405405406,-0.078125,-0.06666666666666667,,0.08333333333333333
Cannon Beach,OR,2019,0.023809523809523808,0.0,,-0.2,0.125,0.0,0.0,,,,0.0,,0.0,-0.16666666666666666,0.1111111111111111,-0.09302325581395349,,,
Canyon Lake,TX,2019,0.09375,0.0,,0.42857142857142855,0.0784313725490196,,0.09090909090909091,0.3125,,,0.375,0.0,0.10526315789473684,0.02564102564102564,0.05,0.023809523809523808,0.09090909090909091,,0.07692307692307693
Cape Coral,FL,2019,0.05791505791505792,0.058666666666666666,,0.06896551724137931,0.015706806282722512,-0.16216216216216217,0.027906976744186046,0.039755351681957186,0.0,,0.04081632653061224,,0.005714285714285714,-0.02092050209205021,0.03225806451612903,0.031180400890868598,0.01,,-0.05303030303030303
Cape Neddick,ME,2019,0.0,0.0,,,0.1111111111111111,,,,,,,,0.0,0.1111111111111111,0.0,-0.1111111111111111,,,
Carlsbad,CA,2019,0.002976190476190476,-0.036,,0.02197802197802198,-0.0034482758620689655,0.011494252873563218,0.023017902813299233,0.019067796610169493,-0.015267175572519083,-0.06382978723404255,-0.03910614525139665,,0.04150943396226415,0.03634751773049645,0.01201923076923077,-0.018329938900203666,-0.046153846153846156,0.0,-0.03343465045592705
Carmel,IN,2019,0.004016064257028112,0.020833333333333332,,0.12162162162162163,0.032679738562091505,0.12307692307692308,0.010169491525423728,0.008928571428571428,0.017543859649122806,0.030303030303030304,-0.022222222222222223,,0.047619047619047616,-0.0036231884057971015,0.03070175438596491,-0.006688963210702341,0.03571428571428571,-0.25,0.0213903743315508
Carroll,OH,2019,0.0,0.5,,,-0.15151515151515152,,,-0.2222222222222222,,,-0.07692307692307693,,0.07692307692307693,0.0,0.3333333333333333,-0.058823529411764705,-0.25,,0.0
Carrollton,TX,2019,0.029411764705882353,0.038461538461538464,,0.045454545454545456,0.0705521472392638,-0.02702702702702703,0.01,-0.0407673860911271,0.02531645569620253,0.0,0.022222222222222223,,0.050445103857566766,0.0651685393258427,0.04918032786885246,0.030373831775700934,0.045454545454545456,0.0,-0.00423728813559322
Carson,CA,2019,0.09876543209876543,-0.013888888888888888,,-0.1111111111111111,-0.08823529411764706,0.0,0.0,0.05,0.0,0.0,-0.039603960396039604,,0.0,0.07058823529411765,0.13636363636363635,0.005714285714285714,-0.015306122448979591,,0.0
Carteret,NJ,2019,0.13043478260869565,0.0,,0.0,0.02631578947368421,0.3333333333333333,-0.21428571428571427,0.19047619047619047,0.0,,0.0,,0.06666666666666667,0.20833333333333334,0.0,0.14285714285714285,0.10588235294117647,,-0.10526315789473684
Cartersville,GA,2019,0.017964071856287425,0.0,,0.0,0.02976190476190476,0.0625,-0.00847457627118644,0.03409090909090909,-0.15384615384615385,,0.1,,0.05521472392638037,0.0,0.02247191011235955,0.007662835249042145,0.020833333333333332,0.0,-0.02
Cary,NC,2019,0.02650602409638554,0.017316017316017316,,0.04285714285714286,0.07630522088353414,0.0967741935483871,0.007042253521126761,0.038834951456310676,0.006896551724137931,0.10526315789473684,0.02666666666666667,,0.028423772609819122,0.024514811031664963,0.058419243986254296,0.021653543307086614,0.16666666666666666,0.0,-0.006097560975609756
Casselberry,FL,2019,0.03488372093023256,0.03614457831325301,,0.1,-0.05970149253731343,-0.13636363636363635,0.09259259259259259,0.10526315789473684,0.0,,0.08,,-0.03,-0.016260162601626018,0.0,-0.006134969325153374,0.3333333333333333,,-0.10416666666666667
Castle Rock,CO,2019,0.04054054054054054,0.026785714285714284,,0.24242424242424243,0.027450980392156862,-0.13793103448275862,0.062111801242236024,-0.02531645569620253,0.16326530612244897,-0.36363636363636365,0.2916666666666667,,0.05714285714285714,-0.02127659574468085,0.02727272727272727,0.029787234042553193,0.5,,0.04
Cedar Hill,TX,2019,-0.033707865168539325,0.14814814814814814,,0.42857142857142855,-0.04477611940298507,-0.13333333333333333,0.024390243902439025,-0.019417475728155338,0.09090909090909091,,0.0,,0.0,0.03508771929824561,0.13636363636363635,0.05405405405405406,-0.1111111111111111,,-0.14285714285714285
Cedar Park,TX,2019,0.034482758620689655,0.025,,0.0,0.03910614525139665,0.0,-0.007194244604316547,0.07167235494880546,0.25,-0.125,0.044444444444444446,,0.0049261083743842365,0.02142857142857143,-0.008403361344537815,0.012578616352201259,0.07407407407407407,0.0,-0.016666666666666666
Celina,TX,2019,0.15384615384615385,0.2222222222222222,,-0.1111111111111111,0.08823529411764706,,0.23076923076923078,0.2,,,-0.09090909090909091,,-0.04,0.24242424242424243,0.11764705882352941,-0.10344827586206896,-0.2,,0.3333333333333333
Centerton,AR,2019,0.18181818181818182,0.25,,,0.07142857142857142,0.0,0.125,0.09090909090909091,,,,,0.2857142857142857,0.4,0.3333333333333333,0.23076923076923078,0.2,,0.2
Central Islip,NY,2019,0.0,0.12962962962962962,,0.3333333333333333,0.041666666666666664,-0.3,0.0,-0.02,0.5714285714285714,0.0,-0.05555555555555555,,0.03389830508474576,0.01694915254237288,0.14285714285714285,0.034482758620689655,0.08695652173913043,,0.04
Champaign,IL,2019,-0.04065040650406504,0.008771929824561403,,0.10416666666666667,-0.02040816326530612,0.15,-0.005235602094240838,0.03225806451612903,-0.07407407407407407,-0.10526315789473684,0.03571428571428571,,-0.004081632653061225,0.033962264150943396,-0.027210884353741496,-0.07106598984771574,0.0,,-0.03571428571428571
Chandler,AZ,2019,0.05396290050590219,0.0943952802359882,,0.04310344827586207,0.034031413612565446,0.024691358024691357,0.002188183807439825,0.05027322404371585,0.14782608695652175,0.1276595744680851,-0.024154589371980676,,0.038135593220338986,0.03745743473325766,0.08055009823182711,0.014012738853503185,0.08547008547008547,,0.011799410029498525
Chapel Hill,NC,2019,-0.007633587786259542,0.0,,0.06779661016949153,0.006578947368421052,0.023255813953488372,0.023668639053254437,0.0029850746268656717,0.0,0.1111111111111111,-0.07407407407407407,-0.25,0.014705882352941176,0.03563941299790356,0.034722222222222224,0.0,-0.058823529411764705,,-0.03636363636363636
Charleston,SC,2019,0.007945516458569807,0.0079155672823219,,0.0,0.008992805755395683,0.06382978723404255,0.02531645569620253,0.027194066749072928,-0.014925373134328358,-0.10256410256410256,0.0390625,,0.012326656394453005,0.03019213174748399,0.03270223752151463,0.0,-0.07142857142857142,0.0,0.012658227848101266
Charlotte,NC,2019,0.06582936336076224,0.042131350681536554,,0.011185682326621925,0.04603701945894637,0.0,0.025185185185185185,0.06232408524326498,0.003436426116838488,-0.010050251256281407,-0.017488076311605722,,0.005824372759856631,0.011072103699702943,0.038386783284742466,0.0053475935828877,0.033879781420765025,-0.0196078431372549,-0.027659574468085105
Charlottesville,VA,2019,0.008714596949891068,0.03508771929824561,0.0,0.011111111111111112,-0.016778523489932886,-0.03260869565217391,0.0,0.031512605042016806,-0.04477611940298507,0.0,0.039603960396039604,,0.022222222222222223,-0.001557632398753894,0.0045045045045045045,-0.012195121951219513,0.11764705882352941,,-0.08849557522123894
Chatham,MA,2019,-0.0425531914893617,-0.08333333333333333,0.0,0.0,0.0625,0.0,-0.25,-0.09090909090909091,0.3333333333333333,,0.25,,0.0,0.05263157894736842,-0.058823529411764705,-0.029411764705882353,,,0.0
Chester,VA,2019,-0.025423728813559324,0.041666666666666664,,0.09090909090909091,0.01818181818181818,-0.07142857142857142,0.06,0.13043478260869565,0.0,-0.5,0.030303030303030304,,0.046511627906976744,0.01098901098901099,0.019230769230769232,0.0,0.08888888888888889,0.0,-0.05405405405405406
Chesterfield,MO,2019,-0.019417475728155338,-0.022727272727272728,,-0.05172413793103448,-0.07586206896551724,0.01694915254237288,0.012658227848101266,-0.019390581717451522,-0.047619047619047616,-0.022727272727272728,-0.024390243902439025,,-0.01951219512195122,0.030434782608695653,-0.034013605442176874,-0.061696658097686374,0.11363636363636363,,-0.05555555555555555
Chicago,IL,2019,0.010814814814814815,0.016742239274502965,,0.013404825737265416,0.0027743526510480886,-0.019691780821917807,-0.0018223234624145787,0.020604802846131042,0.009686609686609686,-0.044964028776978415,-0.012338754907459339,,0.011265842591143795,0.003757985719654265,0.02531645569620253,-0.01956425077812361,0.04088586030664395,-0.26153846153846155,-0.03499005964214712
Chico,CA,2019,0.0031645569620253164,0.034482758620689655,-0.42857142857142855,0.1,0.04452054794520548,0.0,0.009174311926605505,0.0,-0.02,0.0,0.009523809523809525,,-0.040892193308550186,-0.026706231454005934,0.07428571428571429,-0.016355140186915886,0.0,,-0.056910569105691054
Chula Vista,CA,2019,0.03854875283446712,0.028037383177570093,,0.01694915254237288,0.07407407407407407,0.07017543859649122,0.008928571428571428,0.00333889816360601,-0.05714285714285714,0.3333333333333333,0.05925925925925926,,0.05105105105105105,0.04935622317596566,0.02857142857142857,-0.02364864864864865,0.1346153846153846,,-0.01718213058419244
Cibolo,TX,2019,0.0625,0.23529411764705882,,-0.14285714285714285,0.08823529411764706,0.0,0.125,0.35294117647058826,,,-0.23076923076923078,0.0,0.11538461538461539,0.0,0.36363636363636365,-0.037037037037037035,0.125,,0.2222222222222222
Clarksburg,MD,2019,0.05,0.25,,,0.0,0.2,-0.1111111111111111,0.12903225806451613,0.0,,0.0,,-0.05263157894736842,0.09243697478991597,0.0,0.04225352112676056,0.0,,-0.3333333333333333
Clarksville,TN,2019,-0.005141388174807198,0.031496062992125984,,-0.1,0.00847457627118644,0.02857142857142857,0.025,0.07941176470588235,0.02631578947368421,-0.09090909090909091,0.013888888888888888,0.0,0.030303030303030304,0.043478260869565216,-0.06111111111111111,-0.0057361376673040155,0.0,,-0.04395604395604396
Clearfield,UT,2019,0.0958904109589041,0.08823529411764706,,0.4,0.0625,0.0,0.0821917808219178,0.028846153846153848,0.07692307692307693,,0.0196078431372549,,0.015384615384615385,-0.010638297872340425,0.021739130434782608,0.025210084033613446,-0.02702702702702703,,-0.11538461538461539
Clearwater,FL,2019,0.011655011655011656,0.030379746835443037,,0.009900990099009901,0.03821656050955414,0.0379746835443038,0.028634361233480177,0.0023894862604540022,0.009345794392523364,-0.08928571428571429,-0.018867924528301886,,-0.017578125,-0.007835455435847209,0.00468384074941452,0.009163802978235968,0.039603960396039604,0.125,-0.030612244897959183
Cleburne,TX,2019,-0.009523809523809525,-0.0625,,0.0,0.0,0.2,0.0967741935483871,-0.016260162601626018,-0.06666666666666667,,0.04878048780487805,-0.11764705882352941,0.008771929824561403,0.07058823529411765,-0.04081632653061224,0.007142857142857143,0.0,0.0,-0.13333333333333333
Clemson,SC,2019,-0.010869565217391304,0.0,,,0.0,-0.1,-0.034482758620689655,0.0,0.0,,0.0,,0.05128205128205128,-0.03125,-0.15789473684210525,0.08333333333333333,,,
Clermont,FL,2019,0.05625,0.05333333333333334,,0.11320754716981132,0.0,0.07317073170731707,0.11214953271028037,0.06719367588932806,-0.03333333333333333,0.0,0.09090909090909091,0.0,-0.005319148936170213,-0.01327433628318584,0.06179775280898876,0.01937984496124031,0.07228915662650602,,-0.1111111111111111
Cleveland,OH,2019,0.00170261066969353,0.02237926972909305,,-0.017094017094017096,-0.014364640883977901,-0.03515625,-0.16639072847682118,0.007796257796257797,-0.009836065573770493,0.02054794520547945,-0.027777777777777776,,-0.013071895424836602,-0.00210637177461822,-0.013431013431013432,-0.012952210808396605,-0.009505703422053232,0.0,-0.03304178814382896
Clovis,CA,2019,0.019762845849802372,0.04,0.6,0.06060606060606061,-0.029605263157894735,-0.03333333333333333,-0.03816793893129771,0.06624605678233439,0.13333333333333333,0.0,0.16216216216216217,,0.01904761904761905,0.02830188679245283,0.07317073170731707,-0.022508038585209004,0.1206896551724138,,-0.0958904109589041
Cocoa,FL,2019,-0.009615384615384616,0.050505050505050504,0.0,0.25,0.01990049751243781,0.0,-0.04878048780487805,0.0625,0.05555555555555555,,-0.04054054054054054,,-0.06060606060606061,-0.06153846153846154,0.08064516129032258,-0.0211864406779661,-0.07142857142857142,,0.045454545454545456
Cocoa Beach,FL,2019,-0.019230769230769232,0.037037037037037035,,0.0,0.04878048780487805,0.0,-0.125,-0.061224489795918366,0.2,,-0.09090909090909091,,-0.05194805194805195,0.07894736842105263,0.05405405405405406,-0.03508771929824561,-0.25,,0.0
Colchester,VT,2019,-0.02857142857142857,0.07894736842105263,,0.0,0.024691358024691357,0.14285714285714285,-0.03225806451612903,0.0,0.0625,0.0,-0.045454545454545456,,0.023255813953488372,-0.01818181818181818,0.029411764705882353,-0.09090909090909091,0.0,,0.0
College Station,TX,2019,0.04857142857142857,-0.02158273381294964,0.2,0.0,0.0,-0.02127659574468085,0.022222222222222223,0.06282722513089005,-0.07692307692307693,0.0,0.06666666666666667,0.0,-0.02127659574468085,-0.004545454545454545,0.0446927374301676,0.01764705882352941,0.03571428571428571,,0.017543859649122806
Collierville,TN,2019,-0.04132231404958678,-0.0136986301369863,,-0.04,0.0,0.2,-0.013333333333333334,0.01694915254237288,0.07692307692307693,0.04081632653061224,-0.07692307692307693,,-0.009174311926605505,-0.025423728813559324,-0.0392156862745098,-0.02926829268292683,0.125,,0.01639344262295082
Colorado Springs,CO,2019,0.01394585726004922,-0.0035842293906810036,0.0,0.04,0.01837270341207349,0.040740740740740744,-0.02717391304347826,-0.003974167908594138,0.03819444444444445,0.0,-0.02444987775061125,-0.625,-0.006578947368421052,-0.0021486892995272885,0.024256651017214397,-0.007829977628635347,-0.03292181069958848,,0.035794183445190156
Columbia,SC,2019,0.021111111111111112,0.01867219917012448,1.0,-0.009523809523809525,-0.025943396226415096,0.030303030303030304,-0.0013020833333333333,0.02416918429003021,0.07878787878787878,0.013157894736842105,-0.03488372093023256,,0.015822784810126583,0.009290540540540541,0.028455284552845527,-0.018422991893883568,-0.013513513513513514,0.034482758620689655,0.01652892561983471
