Deal ID,Property ID,Status,Type,Subtype,Features,Hotel Franchise,Market,Date,Property Name,Address,City,State,Country,Postal Code,Unit Count,sf,Yr Built,Yr Renov,Est Completion,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/Units,$/sf,$/MW,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Owner/Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds,Units
3389237,3463321,Entity,Apartment,Mid/Highrise,student hsng,,Boston,Aug-22,MIT West Campus Graduate Dormitory,269 Vassar St,Cambridge,MA,United States,02139,690,,2023,,2023 Q4,2,10,,,1 of 166,n/a,$,,,0,est,,n/a,,,"BREIT, Blackstone",,American Campus Cmnties,,,Mid/Highrise/student hsng property; 690 beds;Entity-level transaction,42.357019,-71.101748,Middlesex County,Cambridge - Boston,1120,14460,"000401804, 000401849, 000401848",,690,Greater than 400 Units
3389237,3463319,Entity,Apartment,Mid/Highrise,student hsng,,San Francisco,Aug-22,Manzanita Square,2 Varela Ave,San Francisco,CA,United States,94132,170,,2020,,,1,8,,,1 of 166,n/a,$,,,0,est,,n/a,,,"BREIT, Blackstone",,American Campus Cmnties,,,Mid/Highrise/student hsng property; 584 beds;Entity-level transaction,37.720402,-122.476520,San Francisco County,South San Francisco,7360,41860,7314 001,,584,Between 100 - 200 Units
3552033,3517305,Sale,Apartment,Mid/Highrise,,,Atlanta,Aug-22,Broadstone Upper Westside,2167 Bolton Dr NW,Atlanta,GA,United States,30318,314,"315,261",2022,,,1,4,12.50,,1 of 1,"116,180,000.00",$,"370,000",369,0,confm'd,,"116,180,000",,,TA Realty,,Alliance Residential,CBRE,US Bancorp ($54m approx),Mid/Highrise property; prior land sale: Jul-20 ($8.1m); ,33.816179,-84.440557,Fulton County,Fulton,520,12060,"17 0221  LL106, 17 0221  LL1063, 17-0221-LL-106-3",332365; 066275000358,,Between 300 - 400 Units
3478455,,Sale,Mixed,,,,,Aug-22,Calamar Project Connect Sr Housing Portfolio 2022,1 of 25 properties,,,,,"2,918",,,,,,,,,,"33,323,629.3  of 502,000,000.0 ",,,,,confm'd,,,,,Welltower,,Calamar,Walker & Dunlop,,25 property portfolio.,,,,,,,,,,Greater than 400 Units
3478455,3454741,Sale,Apartment,Garden,age-restricted,,Kansas City,Aug-22,Seasons a Shawnee,7200 Silverheel St,Shawnee,KS,United States,66227,134,,2020,,,1,3,,,1 of 25,"33,323,629.30",$,"248,684",,0,alloc'd,,"33,323,629",,,Welltower,,Calamar,Walker & Dunlop,,Garden/age-restricted property; ,38.994246,-94.851390,Johnson County,Johnson Co,3760,28140,QF2312221001,,,Between 100 - 200 Units
3709567,3695249,Sale,Apartment,Mid/Highrise,,,Pittsburgh,Aug-22,7207 McKnight Road,7207 McKnight Rd,Pittsburgh,PA,United States,15237,272,,2024,,2024 Q3,4,4,,,1 of 1,"2,500,000.00",$,"9,191",,0,approx,,"2,500,000",,,"RDC Inc, Commonwealth Development Partners",,Sam's RE Business Trust,,,"Mid/Highrise property; street retail (6,000 sf); ",40.533611,-80.013687,Allegheny County,Allegheny,6280,38300,0431K00240000000,,,Between 200 - 300 Units
3496287,3452623,Sale,Apartment,Garden,,,"All Others - GA,NC,SC,TN,KY",Aug-22,Oasis at Heritage,3761 Raleigh Rd Pkwy W,Wilson,NC,United States,27896,240,,2022,,,,3,,100%,1 of 1,"55,500,000.00",$,"231,250",,0,approx,,"55,500,000",,,RAS Realty Partners,,Evolve Companies,,,100% occ.;Garden property; ,35.748960,-77.971533,Wilson County,All Others - NC,,,3702482351000,,,Between 200 - 300 Units
3490047,3445597,Sale,Apartment,Mid/Highrise,,,Boston,Aug-22,BLVD at Revere Beach,320 Revere Beach Blvd,Revere,MA,United States,02151,145,"147,000",2020,2021,,1,6,0.89,94%,1 of 1,"80,000,000.00",$,"551,724",544,0,confm'd,,"80,000,000",4.3%,quoted,UBS,,NRP Group,Berkadia,Capital One ($35m approx),"94% occ.;Mid/Highrise property; street retail (2,500 sf); ",42.419366,-70.986861,Suffolk County,Suffolk - Boston,1120,14460,"10-189-7, 10-189-10, 10-189-13, 10-189-12, 10-189-11, 10-189-14, 10-189-8, 10-189-9, 10-189-20, 10-189-21, REVE-000010-000189-000007A",68051-240,,Between 100 - 200 Units
3498225,,Sale,Apartment,,,,,Aug-22,The Bevy Apartments and Townhomes 2022,1 of 2 properties,,,,,175,,,,,,,,,,"35,502,428.6  of 39,075,000.0 ",,,,,approx,,,4.4%,quoted,JVM Realty Corp,,Fiduciary ReDev,JLL,PNC Financial Services ($29m approx),2 property portfolio.,,,,,,,,,,Between 100 - 200 Units
3498225,3454699,Sale,Apartment,Garden,,,Milwaukee,Aug-22,The Bevy,8710 N Deerwood Dr,Brown Deer,WI,United States,53209,159,,2021,,,3,3,4.58,,1 of 2,"35,502,428.60",$,"223,286",,0,alloc'd,,"35,502,429",4.4%,alloc'd,JVM Realty Corp,,Fiduciary ReDev,JLL,PNC Financial Services ($29m approx),Garden property; ,43.176083,-87.962654,Milwaukee County,Milwaukee - Proper,5080,33340,"0482003, 0488987001, 0488988002, 0482010",11274259; 11274262,,Between 100 - 200 Units
3515719,3475693,Sale,Apartment,Mid/Highrise,,,Minneapolis,Aug-22,Neon Burnsville,14501 Grand Ave,Burnsville,MN,United States,55306,275,"269,961",2020,2021,,1,5,7.60,,1 of 1,"76,500,000.00",$,"278,182",283,0,confm'd,,"76,500,000",4.9%,quoted,The Connor Group,,LeCesse Dev Corp,CBRE,,Mid/Highrise property; prior land sale: Jun-19 ($4.1m); ,44.737516,-93.280529,Dakota County,Minneapolis - Other,5120,33460,"029037000020, 029037000031",,,Between 200 - 300 Units
3497295,3453679,Sale,Apartment,Mid/Highrise,,,Boston,Jul-22,Soldiers Field,1550 Soldiers Field Rd,Boston,MA,United States,02135,211,"233,000",2021,2022,,2,6,1.65,,1 of 1,"145,000,000.00",$,"687,204",622,0,approx,,"145,000,000",4.8%,quoted,EQT Exeter,,"Dinosaur Cap Prtnrs, SMC Management",,Webster Bank ($94m approx),Mid/Highrise property; ,42.359921,-71.149559,Suffolk County,Suffolk - Boston,1120,,001215591,,,Between 200 - 300 Units
3493247,3449287,Sale,Apartment,Garden,,,Nashville,Jul-22,Radius At Donelson,2301 Lebanon Pike,Nashville,TN,United States,37214,128,"128,800",2021,,,3,3,3.89,99%,1 of 1,"37,000,000.00",$,"289,063",287,0,confm'd,,"37,000,000",3.6%,unwrtn,Steadfast Cos,,Blue Hills Holdings LLC,Walker & Dunlop,Freddie Mac 2022-K149 ($18m approx),99% occ.;Garden property; 62 Low-Income Units; ,36.167906,-86.686374,Davidson County,Nashville - Proper,5360,34980,"09503003800, 09503002600, 09503003900, 095-03-0-026",86864,,Between 100 - 200 Units
3493171,3449163,Sale,Apartment,Mid/Highrise,,,Dallas,Jul-22,The Elm at River Park,2590 River Park Dr,Fort Worth,TX,United States,76116,293,"272,490",2021,,,1,4,,,1 of 1,"92,250,000.00",$,"314,846",339,0,approx,,"92,250,000",3.9%,quoted,TA Realty,,Embrey Development,,,Mid/Highrise property; ,32.708073,-97.412886,Tarrant County,Ft Worth,2800,19100,"05982413, 42611928",,,Between 200 - 300 Units
3557691,3523351,Sale,Apartment,Garden,,,Pittsburgh,Jul-22,Meeder Flats by Watermark,1000 Strand Rd,Cranberry Township,PA,United States,16066,276,,2021,,,2,,,,1 of 1,"85,500,000.00",$,"309,783",,0,confm'd,,"85,500,000",,,Merion Realty Partners,,Thompson Thrift,Walker & Dunlop,PNC Financial Services ($53m approx),Garden property; ,40.700714,-80.106590,Butler County,Beaver/Butler,6280,38300,"1304F108      110000, 130-4F108-11U-0000",17118; 17120,,Between 200 - 300 Units
3491129,,Sale,Apartment,,,,,Jul-22,AvalonBay FL Apartment Portfolio 2022,2 of 2 properties,,,,,650,,,,,,,,,,"295,250,000.00",,,,,confm'd,,,,,AvalonBay,,"Rockpoint Group, Altman Companies, BBX Capital",Cushman & Wakefield,,2 property portfolio.,,,,,,,,,,Greater than 400 Units
3491129,3446801,Sale,Apartment,Mid/Highrise,,,Broward,Jul-22,Altis Miramar East,Miramar Pkwy And Red Rd,Miramar,FL,United States,33025,330,,2022,,,5,5,,,1 of 2,"149,000,000.00",$,"451,515",,0,approx,,"149,000,000",,,AvalonBay,,"Rockpoint Group, Altman Companies, BBX Capital",Cushman & Wakefield,,Mid/Highrise property; ,25.980355,-80.297710,Broward County,Pembroke Pines,2680,33100,"514025010011, 51-40-25-12-0010",,,Between 300 - 400 Units
3491129,3446799,Sale,Apartment,Garden,,,Broward,Jul-22,Altis Miramar West,Miramar Pkwy,Miramar,FL,United States,33025,320,,2022,,,12,3,,,1 of 2,"146,249,938.10",$,"457,031",,0,alloc'd,,"146,249,938",,,AvalonBay,,"BBX Capital, Altman Companies, Rockpoint Group",Cushman & Wakefield,,Garden property; ,25.979935,-80.293842,Broward County,Pembroke Pines,2680,33100,514130080030,,,Between 300 - 400 Units
3500295,3457021,Sale,Apartment,Mid/Highrise,,,Raleigh/Durham,Jul-22,Bainbridge Aviation Crossing,4555 McCrimmon Pkwy,Morrisville,NC,United States,27560,298,,2020,,,2,5,22.57,,1 of 1,"120,000,000.00",$,"402,685",,0,confm'd,,"120,000,000",3.6%,in place,Nexpoint Res Trust,Newmark,Westbrook Partners,Newmark,,Mid/Highrise property; prior sale: Jul-21 ($79.0m); ,35.833024,-78.815629,Wake County,Raleigh,6640,39580,"270010890, 0755485334, 075506485334000, 0755.06-48-3294-000",19104/2130,,Between 200 - 300 Units
3488867,3444121,Sale,Apartment,Mid/Highrise,,,Minneapolis,Jul-22,Northlake Lofts,18400 Orchard Trl,Lakeville,MN,United States,55044,208,"281,000",2022,,,1,4,,85%,1 of 1,"60,000,000.00",$,"288,462",214,0,approx,,"60,000,000",4.5%,quoted,Belgrade Co,,Roers Investments,,Fannie Mae ($39m approx),85% occ.;Mid/Highrise property; ,44.683002,-93.285088,Dakota County,Minneapolis - Other,5120,33460,"227670600010, 22-76708-01-012",864904; 864905,,Between 200 - 300 Units
3579225,3548837,Sale,Apartment,Mid/Highrise,,,Broward,Jul-22,District at Flagler Village,501 NE 8th St,Fort Lauderdale,FL,United States,33304,350,"453,314",2022,,,1,7,2.00,,1 of 1,"173,000,000.00",$,"494,286",382,0,approx,,"173,000,000",,,AIR,,Mill Creek Residential,,,Mid/Highrise property; prior sale: Jul-19 ($2.0m); ,26.133615,-80.138689,Broward County,Fort Lauderdale - CBD,2680,33100,"49-42-34-06-1820, 494234061820, 494234061770, 494234061710, 494234061700, 494234061701",,,Between 300 - 400 Units
3489839,3445373,Sale,Apartment,Mid/Highrise,,,Austin,Jul-22,The Troubadour,1017 Concordia Ave,Austin,TX,United States,78705,321,"264,825",2021,,,1,6,2.33,93%,1 of 1,n/a,$,,,0,est,,n/a,,,Christopher Investment Company,,Wayfinder Real Estate,,JP Morgan ($45m approx),93% occ.;Mid/Highrise property; prior land sale: May-19; ,30.292531,-97.721836,Travis County,I-35 East,640,12420,771763,128753; 484532022081500790001,,Between 300 - 400 Units
3493895,3450001,Sale,Apartment,Mid/Highrise,,,San Jose,Jul-22,Eleanor Apartments,312 Gates Dr,Milpitas,CA,United States,95035,333,"282,086",2020,2021,,1,5,,,1 of 1,"193,000,000.00",$,"579,580",684,0,confm'd,,"193,000,000",4.0%,unwrtn,MG Properties,IPA (Marcus & Millichap),"Kennedy Wilson, Resmark Companies, SummerHill Homes",IPA (Marcus & Millichap),Fannie Mae ($102m approx),Mid/Highrise property; ,37.409378,-121.896500,Santa Clara County,Milpitas,7400,41940,"08633102, 086-33-111",,,Between 300 - 400 Units
3500219,3456909,Sale,Apartment,Garden,,,"All Others - GA,NC,SC,TN,KY",Jul-22,Folksong Apartments,4000 Findley Dr,Flowery Branch,GA,United States,30542,334,"350,000",2022,,,9,3,32.51,,1 of 1,"117,500,000.00",$,"351,796",336,0,confm'd,,"117,500,000",,,Starlight Investments,,Woodfield Investments,Cushman & Wakefield,Fannie Mae ($65m approx),Garden property; street retail; prior land sale: Aug-20 ($3.0m); ,34.184125,-83.904182,Hall County,All Others - GA,,23580,"08097 000001A, 08-00097-00-001A",009170000231,,Between 300 - 400 Units
3488657,3443869,Sale,Apartment,Garden,,,"All Others - OK,TX",Jul-22,Encino Trace,2338 Harvey Mitchell Pkwy,College Station,TX,United States,77845,340,"302,292",2020,,,14,3,14.00,92%,1 of 1,"69,500,000.00",$,"204,412",230,0,apprsl,,"69,500,000",4.2%,unwrtn,SB Pacific Group,,Koontz Corporation,IPA (Marcus & Millichap),Freddie Mac 2022-KF144 ($38m approx),92% occ.;Garden property; 124 Low-Income Units; ,30.602834,-96.298208,Brazos County,All Others - TX,1260,17780,"31057, 423908",,,Between 300 - 400 Units
3899233,3905655,Sale,Apartment,Garden,,,Dallas,Jul-22,Chisholm Trace,2051 Mayfield Pkwy,Cleburne,TX,United States,76033,288,,2022,,,12,3,13.16,,1 of 1,n/a,$,,,0,est,,n/a,,,Chisolm Trace Apartments LLC; Chisolm Apts One LLC; Chisolm Apts Two LLC; Chisolm Apts Three LLC,,Hunt Properties Inc,,KeyCorp ($40m approx),Garden property; ,32.328308,-97.433479,Johnson County,Dallas Other,2800,19100,"126040000231, 126022700011, 126-3941-01010",26354; 26355,,Between 200 - 300 Units
3495211,3451481,Sale,Apartment,Mid/Highrise,,,Salt Lake City,Jul-22,North Union,7200 S 900 E,Midvale,UT,United States,84047,228,"252,897",2021,,,6,5,3.39,,1 of 1,n/a,$,,,0,est,,n/a,,,Keller Investments,Marcus & Millichap,Rockworth Cos,Marcus & Millichap,Claros Mortgage Trust ($76m approx),Mid/Highrise property; street retail; ,40.620690,-111.864353,Salt Lake County,Salt Lake City,7160,41620,"22291300170000, 22291300130000, 22291300190000, 22-29-130-017-0000, 22-29-130-019-0000, 22-29-130-008-0000, 22-29-130-013-0000, 22-29-130-009-0000, 22-29-130-007-0000, 22-29-130-011-0000, 22-29-130-025-0000",,,Between 200 - 300 Units
3493331,,Sale,Apartment,,,,,Jul-22,LV TX Student Housing Portfolio 2022,1 of 2 properties,,,,,308,,,,,,,,,,"141,626,550.2  of 181,000,000.0 ",,,,,approx,,,3.8%,quoted,GSA Group,,LV Collective,Newmark,,2 property portfolio.,,,,,,,,,,Between 300 - 400 Units
3493331,3449425,Sale,Apartment,Mid/Highrise,"student hsng, Affordable",,Austin,Jul-22,Yugo Austin Waterloo,2400 Seton Ave,Austin,TX,United States,78705,241,"301,000",2022,,,1,30,0.40,,1 of 2,"141,626,550.20",$,"587,662",471,0,alloc'd,,"141,626,550",3.8%,alloc'd,GSA Group,,LV Collective,Newmark,,Mid/Highrise/Affordable/student hsng property; street retail; 796 beds; ,30.288074,-97.744095,Travis County,I-35 East,640,12420,"206695, 206696",2022129990,796,Between 200 - 300 Units
3393743,,Entity,Mixed,,,,,Jul-22,Blackstone PSBP Privatization 2022,1 of 124 properties,,,,,,,,,,,,,,,"136,148,913.9  of 7,600,000,000.0 ",,,,,confm'd,,,,,Blackstone,,PS Business Parks,Eastdil Secured,"Morgan Stanley ($41m alloc'd), Societe Generale ($41m alloc'd), BX 2022-PSB ($49m alloc'd), Citigroup ($41m alloc'd), Bank of America ($41m alloc'd), Barclays ($41m alloc'd)",124 property portfolio.,,,,,,,,,,N/A
3393743,3445297,Entity,Apartment,Mid/Highrise,,,DC VA burbs,Jul-22,Brentford at the Mile,1517 Westbranch Dr,McLean,VA,United States,22102,411,,2022,,,1,7,,,1 of 124,"136,148,913.90",$,"331,263",,0,alloc'd,,"136,148,914",,,Blackstone,,PS Business Parks,Eastdil Secured,"Morgan Stanley ($41m alloc'd), Societe Generale ($41m alloc'd), BX 2022-PSB ($49m alloc'd), Citigroup ($41m alloc'd), Bank of America ($41m alloc'd), Barclays ($41m alloc'd)",Mid/Highrise property; prior sale: Dec-10 ($32.1m);Entity-level transaction,38.928639,-77.219675,Fairfax County,Fairfax,8840,47900,"0294 07 0011A, 0294-07030001",,,Greater than 400 Units
3652785,3630331,Sale,Apartment,Garden,,,Florida Panhandle,Jul-22,Preserve at Perdido,2600 S Blue Angel Pkwy,Pensacola,FL,United States,32508,312,"358,000",2022,,,13,3,17.46,,1 of 1,n/a,$,,,0,est,,n/a,,,Graycliff Capital,,Rowe Roofing,,Private/Other ($25m approx),Garden property; ,30.366473,-87.358787,Escambia County,Florida Panhandle,6080,37860,"053S311500000000, 05-3S-31-1500-000-000, 05-3S-31-1500-011-010, 05-3S-31-1500-000-000",74298; 008826001371; 74971; 008827001801,,Between 300 - 400 Units
3486993,3441785,Sale,Apartment,Mid/Highrise,,,San Antonio,Jul-22,Vantage at O’Connor,5002 N Loop 1604 W,San Antonio,TX,United States,78247,288,"238,000",2021,,,12,"4, 1",67.41,,1 of 1,n/a,$,,,0,est,,n/a,,,Zylstra Holdings At O'connor LLC,,Vantage Communities,IPA (Marcus & Millichap),First Foundation ($31m approx),Mid/Highrise property; ,29.600501,-98.398315,Bexar County,San Antonio - Proper,7240,41700,"177260000122, 17726-084-0110",176624; 176625,,Between 200 - 300 Units
3478265,3432171,Sale,Apartment,Garden,,,Polk Co,Jul-22,Indigo Champions Ridge,1005 Champions Rdg Dr,Davenport,FL,United States,33896,300,,2022,,,10,3,17.80,,1 of 1,"100,500,000.00",$,"335,000",,0,confm'd,,"100,500,000",3.5%,quoted,Middleburg,,"Atlantic Residential, Red Clay Development Partners, Batson-Cook Development",Berkadia,Synovus ($59m approx),Garden property; prior land sale: Jun-20 ($4.6m); ,28.253170,-81.656387,Polk County,Polk Co,3980,29460,"262601000000012010, 272606000000034030, 27-26-06-000000-034030, 26-26-01-000000-012010",,,Between 200 - 300 Units
3558233,3523929,Sale,Apartment,Garden,,,Tampa,Jul-22,Trout Creek Landings,20350 Bruce B Downs Blvd,Tampa,FL,United States,33647,196,,2021,,,6,3,19.56,,1 of 1,"73,000,000.00",$,"372,449",,0,confm'd,,"73,000,000",,,MAA REIT,,Morgan Group,Newmark,,Garden property; prior land sale: Nov-19 ($3.7m); ,28.162263,-82.359045,Hillsborough County,Tampa - Proper,8280,45300,"0240770000, 0329005001",,,Between 100 - 200 Units
3470415,3423347,Sale,Apartment,Mid/Highrise,,,Minneapolis,Jul-22,The Flats at Neill Park,1995 W 136th St,Burnsville,MN,United States,55337,120,,2022,,,1,5,,,1 of 1,"30,000,000.00",$,"250,000",,0,approx,,"30,000,000",,,Northpointe Cambridge LLC,,Stencil Homes,,,Mid/Highrise property; ,44.756833,-93.303831,Dakota County,Minneapolis - Other,5120,33460,028137500010,,,Between 100 - 200 Units
3484951,3439549,Sale,Apartment,Mid/Highrise,,,Orlando,Jul-22,Dolce Living Royal Palm,4955 Kyngs Heath Rd,Kissimmee,FL,United States,34746,326,"344,900",2021,,,9,4,23.45,,1 of 1,"95,000,000.00",$,"291,411",275,0,confm'd,,"95,000,000",,,Walton Street Capital,,Sovereign Properties,Marcus & Millichap,Nuveen Global Cities REIT ($51m approx),Mid/Highrise property; prior land sale: Feb-17 ($6.2m); ,28.345581,-81.625543,Osceola County,Kissimmee,5960,36740,"052527000000100000, 052527000000100000, 05-25-27-4939-0001-0060",107487; 006249002141; 107488; 006249002146,,Between 300 - 400 Units
3483753,3438277,Sale,Apartment,Garden,,,Raleigh/Durham,Jul-22,Aldon at Powell & Broad,4800 Old Powell Rd,Fuquay Varina,NC,United States,27540,384,,2021,,,16,3,49.63,97%,1 of 1,"129,250,000.00",$,"336,589",,0,confm'd,,"129,250,000",4.7%,past yr,Aldon Management,Capstone Cos,Signature Prop Grp,Capstone Cos,"MF1 2022-FL10 (CLO) ($50m approx), MF1 Capital ($22m approx)",97% occ.;Garden property; prior land sale: Aug-18 ($3.8m); ,35.613334,-78.812028,Wake County,Raleigh - Other,6640,39580,"065702676645000, 065702588176000",,,Between 300 - 400 Units
3493913,3450025,Sale,Apartment,Garden,,,Houston,Jul-22,The Sarah at Lake Houston,17810 W Lake Houston Pkwy,Atascocita,TX,United States,77346,350,,2020,,,11,3,17.00,,1 of 1,n/a,$,,,0,est,,n/a,,,"Sunsail Capital, ZaneCRE",,GenCap Partners,Newmark,Private/Other ($53m),Garden property; prior land sale: May-19; ,29.976280,-95.171536,Harris County,Houston - Proper,3360,26420,0402280000560,,,Between 300 - 400 Units
3552083,3517357,Sale,Apartment,Garden,,,"All Others - MS,AL",Jul-22,Samford Glenn,1900 Samford Trce Ct,Auburn,AL,United States,36830,281,"262,621",2020,2021,,4,,,,1 of 1,"73,060,000.00",$,"260,000",278,0,confm'd,,"73,060,000",,,Clark Ventures LLC,,Halstead Contractors,CBRE,,Garden property; ,32.602309,-85.440740,Lee County,All Others - AL,580,12220,"0908280000001003, 0908284000001015, 0908284000001003, 09-08-28-4-000-001.003",002670000548,,Between 200 - 300 Units
3469507,3422367,Sale,Apartment,Mid/Highrise,,,Seattle,Jul-22,Heartwood,1150 10th Ave NE,Issaquah,WA,United States,98029,135,"135,934",2020,,,1,5,2.17,,1 of 1,"103,682,500.00",$,"768,019",763,0,confm'd,,"103,682,500",,,Seminole Tribe,"Colliers International, Kidder Mathews",Trammell Crow Res,"Kidder Mathews, Colliers International",Northwestern Mutual ($52m approx),Mid/Highrise property; prior land sale: Dec-18; ,47.542332,-122.015350,King County,Seattle - Proper,7600,42660,3630360040,20220711001608; 20220711001609,,Between 100 - 200 Units
3466935,3418549,Sale,Apartment,Mid/Highrise,,,Seattle,Jul-22,Uplund Kirkland Apartments,11723 NE 117th Ct,Kirkland,WA,United States,98034,409,"323,689",2021,,,2,6,7.41,,1 of 1,"242,000,000.00",$,"591,687",748,0,confm'd,,"242,000,000",,private,Institutional Multifamily Partners LLC,,"American Capital, Artemis RE Partners",CBRE,,Mid/Highrise property; ,47.705021,-122.184738,King County,Seattle - Proper,7600,42660,2826059085,,,Greater than 400 Units
3463515,3414351,Sale,Apartment,Mid/Highrise,,,Miami/Dade Co,Jul-22,Soleste Grand Central,218 NW 8th St,Miami,FL,United States,33136,360,,2021,,,1,18,2.21,97%,1 of 1,"181,000,000.00",$,"502,778",,0,confm'd,,"181,000,000",5.1%,unwrtn,Avanti Residential,,"PTM Partners LLC, Estate Investments",Walker & Dunlop,Freddie Mac 2022-K149 ($45m approx),97% occ.;Mid/Highrise property; 23 Low-Income Units; leasehold; prior land sale: Feb-19 ($9.5m); ,25.781441,-80.198926,Miami-Dade County,Miami - CBD,5000,33100,"0101040601010, 01-0204-060-1050, 01-0204-060-1060, 01-0204-060-1040, 01-0204-060-1090, 01-0204-060-1140, 01-0204-060-1130, 01-0204-060-1070",,,Between 300 - 400 Units
3479805,3433873,Sale,Apartment,Garden,townhouse,,Charlotte,Jul-22,Pringle Square (Townhomes),13631 Brown-Grier Rd,Charlotte,NC,United States,28273,292,"177,520",2022,,,98,3,127.22,97%,1 of 1,"95,000,000.00",$,"325,342",535,0,confm'd,,"95,000,000",,,White Oak Partners,,"Pulte Homes, Charter Properties",CBRE,PNC Financial Services ($54m approx),97% occ.;Garden/townhouse property; ,35.154139,-80.967804,Mecklenburg County,Charlotte - Southpark,1520,16740,"201-481-08, 201-481-08",100754; 037486000062; 100755; 037486000066,,Between 200 - 300 Units
